Headline,Source,Status
Gold prices increase marginally today: Check latest rates,https://www.indiatvnews.com/,True
World Bank cuts India's growth forecast to THIS much; where does Pakistan stand? CHECK HERE,https://www.indiatvnews.com/,True
"Important update for demat, mutual funds nominations - Details",https://www.indiatvnews.com/,True
"Direct tax collection increases by more than 17% in FY23, exceeding revised projections by 0.7%",https://www.indiatvnews.com/,True
Education,https://www.indiatvnews.com/,True
"HP PAT 2023 registration begins; Eligibility criteria, steps to apply",https://www.indiatvnews.com/,True
"CUET UG 2023: 14 lakh applications received, 1,000 applicants hail from 74 countries, says UGC Chief",https://www.indiatvnews.com/,True
"Uttar Pradesh: Tariq Mansoor resigns as AMU Vice-Chancellor, nominated as member of Legislative Council",https://www.indiatvnews.com/,True
CUET UG 2023: UGC urges universities to facilitate during entrance exam,https://www.indiatvnews.com/,True
JEE Main 2023 Admit Card Out: Exam day instructions; Key points,https://www.indiatvnews.com/,True
हिन्दी न्यूज़,https://www.indiatvnews.com/,True
"चीन की हिमाकत पर अमेरिका को आया गुस्सा, अरुणाचल की 11 जगहों के बदले नाम तो कहा- हम भारत के साथ हैं",https://www.indiatvnews.com/,True
"CoronaVirus In India: रहें सावधान! तेजी से फैल रहा है कोरोना, आज मिले हैं 4,435 संक्रमित मरीज",https://www.indiatvnews.com/,True
WTC Final: टीम इंडिया में लौटेगा यह खतरनाक खिलाड़ी! ऑस्ट्रेलिया के छुड़ा चुका है पसीने,https://www.indiatvnews.com/,True
"आज बीजेपी में शामिल हो सकते हैं कन्नड़ फिल्म स्टार किच्छा सुदीप, कर्नाटक चुनाव में भगवा पार्टी ऐसे लेगी लाभ",https://www.indiatvnews.com/,True
Sports,https://www.newsx.com/,True
National News,https://www.newsx.com/,True
International News,https://www.newsx.com/,True
Technology,https://www.newsx.com/,True
Entertainment,https://www.newsx.com/,True
"Imran Khan walks into court with bulletproof helmet, human shields in Lahore",https://www.newsx.com/,True
IIFA: The green carpet story,https://www.newsx.com/,True
“Statement distorted”: Siddaramaiah clarifies CM claim,https://www.newsx.com/,True
"US ‘still assessing’ recovered parts from China spy balloon, says...",https://www.newsx.com/,True
India cuts all windfall tax on crude oil,https://www.newsx.com/,True
"West Bengal govt speaks on Hooghly violence, promises strict action",https://www.newsx.com/,True
"“Of all pseudo-secular parties, most dangerously communal is Mamata Ban...",https://www.newsx.com/,True
“Koyle ki dalali mein haath kaala”: BJP releases Episode 3 of ...,https://www.newsx.com/,True
"Response to disaster has to be integrated, not isolated: PM Modi",https://www.newsx.com/,True
Trump arraignment: NY judge disallows video cameras in courtroom,https://www.newsx.com/,True
“Invented names will not alter reality”: MEA rejects China’...,https://www.newsx.com/,True
"Ayan Mukerji announces ‘Brahmastra: Part 2: Dev’, ‘Part 3&#...",https://www.newsx.com/,True
NSA Ajit Doval calls on Bhutan King Jigme Wangchuck,https://www.newsx.com/,True
China releases names of 11 places in Arunachal Pradesh,https://www.newsx.com/,True
NASA announces four-member crew for lunar mission Artemis II,https://www.newsx.com/,True
Finland to become 31st member of NATO on Tuesday: Jens Stoltenbergx,https://www.newsx.com/,True
Musk replaces Twitter’s blue bird logo with ‘Doge’ meme,https://www.newsx.com/,True
India moves closer towards USD 300 million weapons deal with US for its Navy,https://www.newsx.com/,True
Kerala: NIA visits Kozhikode after Alappuzha-Kannur Express set ablaze,https://www.newsx.com/,True
“This fight is against Mitrakaal”: Rahul Gandhi after getting bail,https://www.newsx.com/,True
"Jaishankar receives Bhutan King in Delhi, says visit will strengthen ties",https://www.newsx.com/,True
"Rahul Gandhi defamation case: Surat court extends his bail till April 13, hea...",https://www.newsx.com/,True
"“Stay in five-star, instigate riots, and go…” Mamata Banerj...",https://www.newsx.com/,True
"Engage in informed, meaningful debates for progress of nation in Amrit Kaal: ...",https://www.newsx.com/,True
PM Modi changed construct on women’s needs: Smriti Irani at #WeWomenWan...,https://www.newsx.com/,True
We Women Want Festival: An extravaganza celebrating women at Vivanta by Taj &...,https://www.newsx.com/,True
Housing Minister replies to RS MP Kartikeya Sharma’s Query over earthqu...,https://www.newsx.com/,True
Center supports sports players today: Indian weightlifter Karnam Malleshwari ...,https://www.newsx.com/,True
Mann Ki Baat Achievers tell their inspirational stories at #WeWomenWant festival,https://www.newsx.com/,True
"“Only 20% women working in India, 50% in…”: Atishi Majumdar...",https://www.newsx.com/,True
Anti-Triple Talaq activists talk about their experience at #WeWomenWant festival,https://www.newsx.com/,True
"#WeWomenWant: Shazia Ilmi, Shama Mohammed debate about Hijab, Triple Talaq",https://www.newsx.com/,True
"“CBI has emerged as brand for truth, justice,” PM Modi at agency&...",https://www.newsx.com/,True
"Bhutan’s King Jigme Wangchuk to begin 3-day India visit today, review b...",https://www.newsx.com/,True
"NYPD, Secret Service plan to close key streets for Trump’s arraignment",https://www.newsx.com/,True
Moscow to deploy tactical nuclear weapons near Belarus’ border with NAT...,https://www.newsx.com/,True
"Rahul Gandhi to appeal against conviction, jail term order of Surat court",https://www.newsx.com/,True
"Death toll rises to 32 after deadly Tornadoes rip through US South, Midwest",https://www.newsx.com/,True
Govt suspends internet services in Hooghly after fresh clashes erupt during B...,https://www.newsx.com/,True
Chinese Military Buildup on Myanmar Island,https://www.newsx.com/,True
Match 8 -  prematch,https://www.oneindia.com/,True
"Only Test - Day 2,  in play",https://www.oneindia.com/,True
Match 7 -  completed,https://www.oneindia.com/,True
2nd T20I -  completed,https://www.oneindia.com/,True
"Only Test - Day 2,  in play",https://www.oneindia.com/,True
Match 8 -  prematch,https://www.oneindia.com/,True
Match 14 -  prematch,https://www.oneindia.com/,True
Match 15 -  prematch,https://www.oneindia.com/,True
2nd T20I  - completed,https://www.oneindia.com/,True
Match 7  - completed,https://www.oneindia.com/,True
Match 13  - completed,https://www.oneindia.com/,True
Premier League - Completed,https://www.oneindia.com/,True
Premier League - Completed,https://www.oneindia.com/,True
Premier League - Completed,https://www.oneindia.com/,True
Premier League -  Upcoming,https://www.oneindia.com/,True
Premier League -  Upcoming,https://www.oneindia.com/,True
Serie A -  Upcoming,https://www.oneindia.com/,True
,https://www.timesnownews.com/,True
Videos,https://www.timesnownews.com/,True
"Midnight Drama In Telangana | Bandi Sanjay In Custody, BJP Stages Protest, Burns Effigy Of CM KCR",https://www.timesnownews.com/,True
Entertainment,https://www.timesnownews.com/,True
India,https://www.timesnownews.com/,True
Business,https://www.timesnownews.com/,True
Education,https://www.timesnownews.com/,True
Health,https://www.timesnownews.com/,True
World,https://www.timesnownews.com/,True
Photo Stories,https://www.timesnownews.com/,True
Happy Tuesday Morning Images With Flowers For WhatsApp,https://www.timesnownews.com/,True
Good morning images with positive wishes to share as WhatsApp status,https://www.timesnownews.com/,True
Happy Caturday: Adorable cat images for a purr-fect Saturday,https://www.timesnownews.com/,True
"Senior citizens’ savings scheme interest hiked – Latest interest rate, other details",https://www.timesnownews.com/,True
Retire at 40; get Rs 1 lakh/month income - Here is how​,https://www.timesnownews.com/,True
Sports,https://www.timesnownews.com/,True
Viral,https://www.timesnownews.com/,True
Entertainment News,https://www.timesnownews.com/,True
Cities,https://www.timesnownews.com/,True
Mirror Now,https://www.timesnownews.com/,True
Auto,https://www.timesnownews.com/,True
Explainers,https://www.timesnownews.com/,True
Opinion,https://www.timesnownews.com/,True
Astrology,https://www.timesnownews.com/,True
Bits & Bytes,https://www.timesnownews.com/,True
Spirituality,https://www.timesnownews.com/,True
Tech & Gadgets,https://www.timesnownews.com/,True
Food & Recipes,https://www.timesnownews.com/,True
,https://www.firstpost.com/,True
Yuan Vs US Dollar | Arunachal Pradesh: China's New Dare | Trump Charged | Vantage With Palki Sharma?,https://www.firstpost.com/,True
VANTAGE VIDEOS,https://www.firstpost.com/,True
"Birth of Gender-Neutral ""Theyby"" |Parents Let Children Decide Their Gender|Vantage with Palki Sharma",https://www.firstpost.com/,True
Russia Ukraine War: How Moscow Bombed Odesa Overnight| Vantage with Palki Sharma,https://www.firstpost.com/,True
World Dumps US Dollar: Malaysia Proposes “Asian Monetary Fund” | Vantage with Palki Sharma,https://www.firstpost.com/,True
China's Arunachal Provocation: Should India Disinvite China for SCO Meet? | Vantage with Palki Sharma,https://www.firstpost.com/,True
Saudi Arabia Is Forging A New World Order. Here’s How | Vantage with Palki Sharma,https://www.firstpost.com/,True
Argentinian Minister Beaten Up | Two Dead As Fishing Vessel Capsizes In Spain | Vantage Shots,https://www.firstpost.com/,True
Trump Gets Ready to Appear in Court | Australia Joins Anti-TikTok Club | Vantage with PalkI Sharma,https://www.firstpost.com/,True
Population Crisis: Why Developed Countries Are “Importing” Workers | Vantage with Palki Sharma,https://www.firstpost.com/,True
Here’s How Japan Is Preparing Itself for War | Vantage with Palki Sharma,https://www.firstpost.com/,True
THE BIG story,https://www.firstpost.com/,True
Donald Trump’s historic day in court: Recapping a day of drama that ended with a ‘not guilty’ plea,https://www.firstpost.com/,True
Why French president Emmanuel Macron’s visit to China is significant,https://www.firstpost.com/,True
"China is looking to stir up border tensions again; India must be on highest alert, intensify military engagement with US",https://www.firstpost.com/,True
How Donald Trump's arraignment brings back better times for news outlets,https://www.firstpost.com/,True
"Israeli police raid Al-Aqsa Mosque, clash with worshippers at Jerusalem holy site",https://www.firstpost.com/,True
China freezes visas for two Indian journalists amid chill in ties,https://www.firstpost.com/,True
"Cyberhops: Tesla launches GigaBier, its own beer at $30 a bottle to celebrate German Gigafactory",https://www.firstpost.com/,True
Podcast,https://www.firstpost.com/,True
EXCLUSIVE: The Rahul Gandhi link in LSE anti-India Hinduphobia case,https://www.firstpost.com/,True
"IPL 2023: Sai Sudharsan shines in Gujarat Titans win, Delhi Capitals struggle and other top moments",https://www.firstpost.com/,True
WEB STORIES,https://www.firstpost.com/,True
world,https://www.firstpost.com/,True
world,https://www.firstpost.com/,True
world,https://www.firstpost.com/,True
world,https://www.firstpost.com/,True
lifestyle,https://www.firstpost.com/,True
world,https://www.firstpost.com/,True
trending,https://www.firstpost.com/,True
IPL 2023: Rishabh Pant watches DC vs GT from sidelines as he continues his road to recovery,https://www.firstpost.com/,True
Rory McIlroy believes he has 'all the ingredients' to complete career Slam at The Masters,https://www.firstpost.com/,True
Kim Cotton becomes first female on-field umpire in full-member men’s international cricket match,https://www.firstpost.com/,True
Donald Trump's arraignment: Is this the end of the road for former US president?,https://www.firstpost.com/,True
Videos,https://www.firstpost.com/,True
"SS Rajamouli's RRR CRUSHES KGF 2 at the global box office, courtesy its remarkable achievement in Japan",https://www.firstpost.com/,True
India beat Kyrgyz Republic 5-0 in AFC Women's Olympic qualifier,https://www.firstpost.com/,True
New images from inside Japan's wrecked Fukushima nuclear power plant spark safety worry,https://www.firstpost.com/,True
Real Madrid forward Vinícius Júnior testifies against fan in racial abuse probe,https://www.firstpost.com/,True
"Bangladesh vs Ireland Live Score and Updates, Only Test Day 2 at Dhaka",https://www.firstpost.com/,True
Pakistan: Nawaz Sharif calls for submission of reference against SC judges after Punjab poll verdict,https://www.firstpost.com/,True
India abstains from vote on UNHRC resolution extending investigation into Ukraine war,https://www.firstpost.com/,True
When GPT hallucinates: Doctors warn against using AI as it makes up information about cancer,https://www.firstpost.com/,True
Queen Camilla: King Charles’ wife gets title on coronation invite,https://www.firstpost.com/,True
Babar Azam returns to lead Pakistan in home white-ball series against New Zealand,https://www.firstpost.com/,True
IPL 2023: David Warner explains why Axar Patel did not bowl against Gujarat Titans,https://www.firstpost.com/,True
US recognises Arunachal Pradesh as India's integral part: White House,https://www.firstpost.com/,True
Photos,https://www.firstpost.com/,True
IPL 2023: Sai Sudharsan impresses as Gujarat Titans hand Delhi Capitals their second defeat,https://www.firstpost.com/,True
Most Read,https://www.firstpost.com/,True
"'US is going to hell', says Donald Trump as he tears into Biden administration",https://www.firstpost.com/,True
'Unacceptable': UN slams Taliban order blocking Afghan women staff from work,https://www.firstpost.com/,True
'Ammunition for HIMARS': US reveals details of new $2.6 bn military aid package for Ukraine,https://www.firstpost.com/,True
6.3 magnitude earthquake strikes off Panama coast,https://www.firstpost.com/,True
Media mogul Rupert Murdoch and Ann Lesley Smith call off their engagement: Report,https://www.firstpost.com/,True
Cover Story,https://scroll.in/,True
A killing jolted Kerala five years ago. Did it change anything?,https://scroll.in/,True
Editor's Picks,https://scroll.in/,True
Mrs. Chatterjee vs Norway reopens an important conversation on child welfare and separating families,https://scroll.in/,True
How former CM Pawan Kumar Chamling made Sikkim India’s first state to practise fully organic farming,https://scroll.in/,True
This new book examines TN Rajarattinam Pillai’s life and the role of caste in South Indian music,https://scroll.in/,True
Showcase,https://scroll.in/,True
Adani got coal mine in auction where only other bidder was firm linked to Hindenburg storm,https://scroll.in/,True
A strain of music that has flourished in India for centuries is being silenced by communalism,https://scroll.in/,True
"Out to document biodiversity, a zoologist ended up giving a glimpse of Andaman and Nicobar’s jails",https://scroll.in/,True
April fiction: Four novels and two short story collections to read this month,https://scroll.in/,True
Badminton: How the team from Manipur made an impact at the Nationals in Pune,https://scroll.in/,True
All Stories,https://scroll.in/,True
Mrs. Chatterjee vs Norway reopens an important conversation on child welfare and separating families,https://scroll.in/,True
Research shows that placing children in institutional state care does not ensure safety. Local communities and kinship networks are a better source of support.,https://scroll.in/,True
How former CM Pawan Kumar Chamling made Sikkim India’s first state to practise fully organic farming,https://scroll.in/,True
"An excerpt from ‘A Resurgent Northeast: Narratives of Change’, by Ashish Kundra.",https://scroll.in/,True
A killing jolted Kerala five years ago. Did it change anything?,https://scroll.in/,True
"A court has convicted 14 men involved in the lynching of Madhu, a mentally ill Adivasi man. But the community’s mental health crisis remains poorly understood.",https://scroll.in/,True
Trending,https://scroll.in/,True
Adani got coal mine in auction where only other bidder was firm linked to Hindenburg storm,https://scroll.in/,True
A killing jolted Kerala five years ago. Did it change anything?,https://scroll.in/,True
Mrs. Chatterjee vs Norway reopens an important conversation on child welfare and separating families,https://scroll.in/,True
US FDA flags glaring lapses by Indian firm that made eye drops linked to vision loss and deaths,https://scroll.in/,True
How former CM Pawan Kumar Chamling made Sikkim India’s first state to practise fully organic farming,https://scroll.in/,True
"After decades in US’s corner, Saudi Arabia is taking a non-aligned stance",https://scroll.in/,True
"Its deals with China, Iran and Russia confirm the shift in the country’s foreign policy.",https://scroll.in/,True
"Bangladesh faces a tricky balancing act as it gets set to repatriate 1,000 Rohingyas to Myanmar",https://scroll.in/,True
The outcome of this venture will indicate if this diplomatic dance receives repeated encores or ends with a stubbing of Bangladesh’s freshly painted toes.,https://scroll.in/,True
"Opinion: On India, religion or economy, Pakistan’s warring political parties aren’t very different",https://scroll.in/,True
"Although Imran Khan and Shehbaz Sharif’s parties are at daggers drawn, their common vision means the country’s path will not depend upon who wins or loses.",https://scroll.in/,True
Video,https://scroll.in/,True
"Time-lapse video shows artist creating eight portraits simultaneously, using both her hands and feet",https://scroll.in/,True
Bangladesh: Scenes of horrifying devastation as huge fire rages through a clothing market in Dhaka,https://scroll.in/,True
‘We miss you’: Fans cheer for injured Rishabh Pant as he watches IPL match from the stands in Delhi,https://scroll.in/,True
"‘Happy birthday, mummy Bravo’: MS Dhoni’s birthday wish for cricketer Dwayne Bravo’s mother",https://scroll.in/,True
Watch: Actor Mithila Palkar sings a duet in Kannada with actor Asha Bhat,https://scroll.in/,True
We are on Telegram now,https://www.india.com/,True
We are on Telegram now,https://www.india.com/,True
Trump Indictment In Hush Money Case: What Law Did He Violate? Can He Still Run For President?,https://www.india.com/,True
HZL May Backtrack On Proposed All Cash Deal To Acquire Vedanta's Zinc Biz Amid Govt Oppn,https://www.india.com/,True
"Hooghly Violence: Internet Services Remain Suspended, Prohibitory Order Still In force In Rishra Town",https://www.india.com/,True
'Should Also Learn From His Mistakes' - Virender Sehwag Lashes Out at Delhi Capitals Batter,https://www.india.com/,True
'They Portrayed as if Sushant Had Mental Issues': Apurva Asrani Makes More Revelatory Statements,https://www.india.com/,True
Top News,https://www.india.com/,True
"Make Your PPF Contribution Today, April 5, Or Regret Later",https://www.india.com/,True
Mumbai Airport To Close Both Runways on May 2 For 6 Hrs; Here’s Why,https://www.india.com/,True
Gold Gets Even More Expensive: Check Latest Prices In Major Cities,https://www.india.com/,True
"Maharashtra Records 711 COVID Cases, 4 Deaths In 24 Hours",https://www.india.com/,True
7 Tourists Dead After Massive Avalanche Hits Sikkim's Nathu La,https://www.india.com/,True
"After Mass Layoffs, Meta Now Pauses Remote Work Hiring: Report",https://www.india.com/,True
"WATCH | Hardik Pandya Joins Rashid Khan, Noor Ahmad In Sehri",https://www.india.com/,True
Heartburn: 5 Ayurvedic Tips to Manage Acid Reflux Naturally,https://www.india.com/,True
Ayan's Subtle Reaction to Rumours of Him Directing War 2 Amid Brahmastra Update,https://www.india.com/,True
"Hrithik is The Man We Need in Our Life as He Holds GF Saba's Heels at Party, See Pic",https://www.india.com/,True
Viral News More in Viral News,https://www.india.com/,True
"Old Man's Desi Jugaad of Solar-Powered Fan on Head Impresses Amitabh Bachchan, WATCH",https://www.india.com/,True
Gigi Hadid Broadcasts Her Love For Indian Chutneys in Viral Instagram Post,https://www.india.com/,True
Viral Dance Video: Little Girl Grooves With Air Hostesses in Flight - WATCH,https://www.india.com/,True
Magician’s Astonishing Tricks Leave People Perplexed: Watch,https://www.india.com/,True
"Boy Tries To Teach Girl How To Ride A Bike, It Ends In ‘Small’ Disaster: Watch",https://www.india.com/,True
Webstories View all,https://www.india.com/,True
Entertainment News More in Entertainment News,https://www.india.com/,True
'They Portrayed as if Sushant Had Mental Issues': Apurva Asrani Makes More Revelatory Statements,https://www.india.com/,True
Ayan's Subtle Reaction to Rumours of Him Directing War 2 Amid Brahmastra Update,https://www.india.com/,True
Samantha Denies Commenting on Chaitanya-Sobhita's Dating Rumours,https://www.india.com/,True
Lokesh Mittal: 'Ajay Devgn as a Filmmaker Gives Creative Freedom to Artists' | Exclusive,https://www.india.com/,True
"Hrithik is The Man We Need in Our Life as He Holds GF Saba's Heels at Party, See Pic",https://www.india.com/,True
Cricket News More in Cricket News,https://www.india.com/,True
"Ashes Dream Comes True For India's Nitin Menon; To Officiate In 3rd, 4th ENG Vs AUS Tests",https://www.india.com/,True
"HIGHLIGHTS | Delhi vs Gujarat, IPL 2023 Score: Sudharsan Fifty Powers Titans To 6-Wicket Win",https://www.india.com/,True
IPL 2023: 'He'll Do Something Great For...' - Hardik Pandya On Sai Sudharsan's Future,https://www.india.com/,True
IPL 2023: Gujarat Titans Rope In Star Sri Lankan All-Rounder As Kane Williamson’s Replacement,https://www.india.com/,True
"Big Blow To KKR, India After Star Batter Ruled Out Of IPL 2023, WTC Final - Report",https://www.india.com/,True
Sports News More in Sports News,https://www.india.com/,True
'Should Also Learn From His Mistakes' - Virender Sehwag Lashes Out At Delhi Capitals Batter,https://www.india.com/,True
"WATCH | Hardik Pandya Joins Rashid Khan, Noor Ahmad In Sehri",https://www.india.com/,True
WATCH | Cristiano Ronaldo Scores Stunning Left-Footer As Al Nassr Thrash Al-Adalah 5-0,https://www.india.com/,True
"HIGHLIGHTS | Delhi vs Gujarat, IPL 2023 Score: Sudharsan Fifty Powers Titans To 6-Wicket Win",https://www.india.com/,True
IPL 2023: Gujarat Titans Rope In Star Sri Lankan All-Rounder As Kane Williamson’s Replacement,https://www.india.com/,True
"Ashes Dream Comes True For India's Nitin Menon; To Officiate In 3rd, 4th ENG Vs AUS Tests",https://www.india.com/,True
India News More in India News,https://www.india.com/,True
"Maharashtra Records 711 COVID Cases, 4 Deaths In 24 Hours, Mask Mandate Returns in Satara",https://www.india.com/,True
"Waterlogging After Heavy Rain, Thunderstorm Lash Delhi-NCR; More Showers Expected",https://www.india.com/,True
Railway Announces ‘Yatri’ App For Live Tracking Of Mumbai Local Trains,https://www.india.com/,True
"'Akasa Air Aircraft Will Go Down', Tweets Class 12 Student From Surat; Arrested",https://www.india.com/,True
"Rahul Gandhi Gets Bail, Surat Court To Hear His Appeal On April 13: What We Know So Far",https://www.india.com/,True
World News More in World News,https://www.india.com/,True
Trump Indictment In Hush Money Case: What Law Did He Violate? Can He Still Run For President?,https://www.india.com/,True
'US Is Going To Hell’: Donald Trump's 1st Public Address After Arraignment In Hush Money Case,https://www.india.com/,True
Former US President Donald Trump Pleads Not Guilty To Criminal Charges In Hush Money Case,https://www.india.com/,True
"Finland Set To Become 31st NATO Member, Dealing Major Blow To Russia",https://www.india.com/,True
"Netherlands Train Accident: 1 Dead, Several ‘Seriously Injured’ As 2 Trains Crash, Derail Near The Hague",https://www.india.com/,True
Prominent Russian Military Blogger Killed In Bomb Blast At St Petersburg Cafe,https://www.india.com/,True
Business News More in Business News,https://www.india.com/,True
Gold Gets Even More Expensive: Check Latest Prices In Major Cities,https://www.india.com/,True
HZL May Backtrack On Proposed All Cash Deal To Acquire Vedanta's Zinc Biz Amid Govt Oppn,https://www.india.com/,True
"Make Your PPF Contribution Today, April 5, Or Regret Later",https://www.india.com/,True
India Now Has Third Highest Number of Billionaires In The World,https://www.india.com/,True
Know Why PPF Remains An Attractive Investment Option Despite Unchanged Interest Rates,https://www.india.com/,True
Education News More in Education News,https://www.india.com/,True
Schools In Noida To Remain Closed On April 4 Due To Mahavir Jayanti | Details Here,https://www.india.com/,True
JEE Mains 2023 Session 2 Admit Card Live: NTA To Release Hall Ticket Soon at jeemain.nta.nic.in,https://www.india.com/,True
"ICAI CA Inter May Exam 2023 Postponed In Karnataka, Check Revised Date Here",https://www.india.com/,True
JEE Main 2023: Only 4 Days Left For Exam To Begin; Admit Card Expected Soon at jeemain.nta.nic.in,https://www.india.com/,True
SSC GD Constable Result 2022: Commission to Declare Scorecard Soon at ssc.nic.in; Latest Updates Here,https://www.india.com/,True
Tech News More in Tech News,https://www.india.com/,True
"After Mass Layoffs, Meta Now Pauses Remote Work Hiring: Report",https://www.india.com/,True
Dogecoin Logo Appears Instead Of Blue Bird On Twitter. Netizens Confused,https://www.india.com/,True
"Mission Moon: NASA's Crew List Includes A Woman, Person of Colour Among 4 Astronauts",https://www.india.com/,True
WhatsApp Bans Over 45 Lakh Indian Accounts In February,https://www.india.com/,True
Twitter Working On New Feature ‘Community Notes’ For Media | Details Here,https://www.india.com/,True
Lifestyle News More in Lifestyle News,https://www.india.com/,True
Heartburn: 5 Ayurvedic Tips to Manage Acid Reflux Naturally,https://www.india.com/,True
Weight Loss Diet: 3 Food Experiments You Can Enjoy Without Getting Fat,https://www.india.com/,True
Mrunal Thakur Drives Away Blues in Scorching HOT Bikini by The Beach,https://www.india.com/,True
Food Cravings? Expert Shares Ayurvedic Tips to Control Unhealthy Food Urge,https://www.india.com/,True
Diabetic Kidney Disease: 8 Warning SIGNS That You Should Never Ignore,https://www.india.com/,True
Travel & Leisure More in Travel & Leisure,https://www.india.com/,True
Oscar-Winning 'The Elephant Whisperers' Was Shot at THIS Beautiful Location,https://www.india.com/,True
Tramjatra 2023: A Celebration Of 150 Years Of Tramways In Kolkata | All You Need To Know,https://www.india.com/,True
"THIS Country Is Offering Rs 13,600 To Travellers For Visiting The City | Best Places To Explore Here",https://www.india.com/,True
Bura Na Mano Holi Hai! Unique Celebrations Of Festival Of Colours Across India,https://www.india.com/,True
IRCTC Update: Indian Railways To Begin 8 Day Long Baba Saheb Ambedkar Yatra From April | Complete Itinerary Inside,https://www.india.com/,True
Video Gallery More in Video Gallery,https://www.india.com/,True
Coconut Water Benefits: Know The Amazing Health Benefits Of Consuming The Nutritious Drink During Summers- Watch Video,https://www.india.com/,True
Citadel Blue Carpet Shines as Priyanka Chopra and Richard Madden Stun with Elegance and Grace [Watch Video],https://www.india.com/,True
"Viral Video: Mumbai Cop Dances To Anushka And Ranveer's 'Dum Dum', Netizens Are Impressed | Watch",https://www.india.com/,True
IPL 2023: Kyle Mayers scripts history after back-to-back half centuries,https://www.india.com/,True
IPL 2023: Shreyas Iyer ruled out of IPL 2023 and WTC final; to undergo back surgery,https://www.india.com/,True
Live Scorecard,https://www.india.com/,True
Editor's Pick,https://www.india.com/,True
Maharashtra Makes Mask Compulsory For Govt Employees in Satara,https://www.india.com/,True
Railway Announces Yatri App For Live Tracking Of Mumbai Local Trains,https://www.india.com/,True
High All Day For Years: History of The Little Italian 'LSD Isle' That Puts 'Stoners' To Shame,https://www.india.com/,True
"Kerala Train Attack: State Forms SIT to Probe Case, Cops Suspect Terror Angle | Top Developments",https://www.india.com/,True
Section 144 Imposed in Noida Ahead of Festivals. Check List of Restrictions,https://www.india.com/,True
Hindi News,https://www.india.com/,True
"सावरकर मुद्दे को लेकर फडनवीस ने राहुल और उद्धव पर साधा निशाना, बोले- मैं एक 'बुलेट' हूं, झुकूंगा नहीं, बल्कि छेद करूंगा",https://www.india.com/,True
"Donald Trump: आरोप-प्रत्यारोप के बाद डोनाल्ड ट्रंप का आया बयान, 'अमेरिकी न्याय प्रणाली अब कानूनविहीन'",https://www.india.com/,True
"Donald Trump: अमेरिका के पूर्व राष्ट्रपति डोनाल्ड ट्रंप गिरफ्तार, 246 साल के इतिहास में गिरफ्तार होने वाले पहले पूर्व राष्ट्रपति बने",https://www.india.com/,True
मोस्ट वांटेड भगोड़े गैंगस्टर दीपक 'बॉक्सर' को दिल्ली पुलिस की स्पेशल सेल मैक्सिको से भारत लाई,https://www.india.com/,True
मैनहट्टन कोर्ट में पोर्न स्टार मामले में सुनवाई के दौरान पूर्व अमेरिकी राष्ट्रपति डोनाल्ड ट्रंप ने खुद को बताया बेकसूर,https://www.india.com/,True
डोनाल्ड ट्रंप पर पोर्न अभिनेत्री से जुड़ा क्या है आरोप?,https://www.india.com/,True
"भारी बारिश से बेंगलुरु में हवाई सेवाएं प्रभावित, 14 उड़ानों को किया गया डायवर्ट",https://www.india.com/,True
ट्रेन में दिए जाने वाले कंबल और तौलिया आखिरी बार कब धुले थे? आसानी से जान सकेंगे,https://www.india.com/,True
"Mumbai Airport के दोनों रनवे 2 मई को अस्थायी रूप से 6 घंटे बंद रहेंगे, NOTAM जारी",https://www.india.com/,True
दिल्ली: तेज आवाज में डीजे बजाने को लेकर पड़ोसी की गोली से घायल महिला की गर्भपात के बाद हालत गंभीर,https://www.india.com/,True
"Covid 19 Update: कोरोना के फिर पकड़ी रफ्तार, दिल्ली में 521 नए मामले आए सामने, महाराष्ट्र में बीते 24 घंटे में 700 से ज्यादा केस",https://www.india.com/,True
"ओवैसी ने सांप्रदायिक हिंसा के लिए बिहार, पश्चिम बंगाल की सरकारों को ठहराया  जिम्मेदार, 'मॉब लिंचिंग' पर सवाल किए",https://www.india.com/,True
"मध्य प्रदेश और ओडिशा की जीडीपी 6 सालों में 2021-22 तक दोगुनी हुई, ये राज्य है टॉप पर",https://www.india.com/,True
"दिल्लीवासियों के लिए खुशखबरी, बिजली पर मिलती रहेगी सब्सिडी; केजरीवाल सरकार ने योजना को एक साल बढ़ाने की दी मंजूरी",https://www.india.com/,True
"Coronavirus Update: महाराष्ट्र में कोरोना के मामलों में बड़ा उछाल, बीते 24 घंटे में 711 नए केस और 4 की मौत",https://www.india.com/,True
Bengal Violence: गृह मंत्रालय ने ममता बनर्जी सरकार से रामनवमी पर हुई हिंसा की तलब की रिपोर्ट,https://www.india.com/,True
"सिक्किम के नाथुला में भीषण हिमस्खलन, 7 पर्यटकों की मौत, कइयों के फंसे होने की आशंका",https://www.india.com/,True
"बुलेटप्रूफ फेस शील्ड और भारी सुरक्षा दस्ते के साथ कोर्ट पहुंचे इमरान खान, Viral हो रहा VIDEO",https://www.india.com/,True
"JNU में पढ़े एएमयू के कुलपति तारिक मंसूर ने MLC मनोनीत होने पर दिया इस्तीफा दिया, यूपी विधान परिषद में बीजेपी के मुस्लिम सदस्य बढ़े",https://www.india.com/,True
"नेहरू, इंदिरा का नाम लेकर गुलाम नबी आजाद का वर्तमान कांग्रेस नेतृत्व पर निशाना, PM मोदी की तारीफों के बांधे पुल",https://www.india.com/,True
